Dep_Time,Arrival_Time,Duration,Total_Stops,date,month,Airline_Air India,Airline_IndiGo,Airline_Jet Airways,Airline_Multiple carriers,Airline_SpiceJet,Source_Banglore,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Delhi,Price
9,19,615,1,6,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16108
10,2,910,1,27,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6795
16,5,730,1,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12681
15,13,1295,1,6,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10262
17,19,1550,1,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8820
6,12,390,1,3,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10037
6,13,395,1,6,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11789
11,20,540,1,15,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7378
19,22,175,0,24,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4823
20,23,180,0,24,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6478
10,4,1125,2,6,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13014
16,23,365,1,24,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10844
8,21,780,1,27,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7408
7,16,545,1,27,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9646
18,20,140,0,5,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3597
17,20,150,0,27,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3873
14,20,310,1,27,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7870
6,13,425,2,27,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13344
20,21,75,0,6,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3100
21,24,170,0,18,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4441
5,12,425,1,27,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6171
20,11,870,1,5,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10953
14,9,1105,2,5,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14214
8,21,810,1,24,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6093
13,19,1820,2,24,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12436
13,19,1775,2,18,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15129
6,13,395,1,6,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13259
10,12,1600,2,24,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15170
16,23,365,1,21,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14781
11,2,845,1,6,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6206
17,20,150,0,5,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3841
12,19,450,1,15,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14714
5,21,965,1,6,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6093
11,14,175,0,6,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8016
6,9,1640,1,27,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5117
8,5,1215,1,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8586
15,2,635,1,3,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13611
16,22,380,1,5,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6704
6,10,240,1,5,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4226
17,20,165,0,4,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4651
22,1,140,0,27,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3873
21,24,175,0,3,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7222
12,21,570,1,15,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13727
9,16,380,1,27,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10141
21,0,175,0,24,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3625
8,16,515,1,15,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6442
18,21,180,0,5,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7229
17,7,830,1,24,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6752
21,18,1260,1,24,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13759
12,12,1465,1,3,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14408
20,19,1380,2,6,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13381
17,20,1640,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9135
18,24,325,1,15,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6218
9,11,145,0,27,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4174
19,11,965,1,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6117
10,21,690,1,15,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10703
10,10,1450,1,6,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12692
17,11,1075,1,6,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10539
14,20,345,1,24,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11134
21,0,175,0,24,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4777
12,13,1505,1,18,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12373
13,21,495,2,3,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11966
22,0,140,0,15,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5277
14,19,300,1,6,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14714
22,1,170,0,3,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6144
13,16,170,0,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5911
20,20,1450,1,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12080
10,13,170,0,4,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4423
9,21,720,1,27,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7618
11,14,165,0,27,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3383
6,21,900,1,18,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7670
5,7,155,0,15,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4804
21,18,1310,1,3,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11087
11,14,175,0,18,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7229
8,11,135,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7050
20,18,1335,1,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12681
9,13,270,1,4,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4098
10,12,135,0,5,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3543
20,18,1295,1,21,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14151
6,23,965,1,24,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13339
21,12,890,1,24,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9663
12,4,1015,1,27,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12898
12,19,435,2,6,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8603
16,12,1170,1,6,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13044
17,20,150,0,3,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4622
14,21,420,1,21,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13062
9,19,585,1,6,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11622
21,20,1425,1,3,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11087
10,19,520,1,15,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11789
19,9,865,1,5,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9663
9,16,435,1,3,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19225
12,2,830,1,27,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5797
13,19,385,1,6,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9526
20,23,180,0,4,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7229
8,19,630,1,4,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10877
8,23,880,2,3,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13942
11,14,165,0,5,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3383
14,4,865,1,15,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10262
6,20,875,2,24,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11201
19,4,550,1,6,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10262
22,19,1275,2,6,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10231
14,8,1090,1,15,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9134
10,13,155,0,18,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5645
15,4,805,1,6,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14714
17,19,1595,2,3,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12646
11,19,500,2,6,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12173
21,23,90,0,6,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2227
8,19,690,1,5,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10529
11,14,195,0,18,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7202
9,21,720,1,27,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7886
23,0,90,0,18,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2017
5,16,665,1,27,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6171
3,4,85,0,6,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4050
12,19,435,1,5,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8479
5,8,170,0,18,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4282
20,20,1440,1,24,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9345
5,7,1535,1,24,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6587
20,22,95,0,5,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2754
21,0,175,0,21,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3919
10,16,410,1,3,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11654
21,24,165,0,4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4239
7,16,560,1,27,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6674
13,2,750,1,24,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7198
21,2,315,1,6,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5930
7,10,180,0,5,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7229
7,8,1470,2,6,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12488
5,8,145,0,6,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3540
20,9,800,1,6,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8529
17,0,455,1,24,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8855
6,20,800,1,15,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14781
17,2,500,1,27,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5684
20,4,535,2,5,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13029
19,19,1430,2,5,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15129
9,18,545,1,6,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8576
9,11,1590,1,3,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11087
10,12,90,0,6,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5678
18,4,610,1,21,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12557
12,14,145,0,27,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3858
14,13,1355,1,5,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12373
9,11,90,0,18,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4049
17,1,470,1,15,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21934
14,17,150,0,27,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5510
15,18,190,0,15,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6216
20,21,75,0,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2050
3,4,90,0,4,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2754
8,10,140,0,27,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3850
5,8,145,0,5,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3540
6,8,1545,1,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9663
7,9,1580,2,3,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9190
15,19,1680,1,27,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12898
8,11,175,0,15,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4632
13,14,80,0,24,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2753
6,9,1625,2,6,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12723
12,14,155,0,24,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4804
20,23,170,0,18,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4823
8,13,330,1,27,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6152
6,9,190,0,27,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6216
2,8,345,1,24,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6016
9,19,585,1,27,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11622
12,22,590,2,5,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10151
20,4,505,2,6,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12410
6,8,1590,1,3,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12547
23,13,825,1,15,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10262
12,19,465,1,5,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14323
20,21,90,0,21,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3210
10,21,660,1,3,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16863
11,19,470,1,6,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8937
19,4,1995,2,27,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10929
11,2,895,1,6,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6104
16,22,360,1,21,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5511
21,16,1150,1,24,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13759
6,8,1545,2,21,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11543
10,19,575,1,18,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13067
7,4,1280,1,15,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10262
17,19,1580,2,6,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13591
19,20,1475,2,27,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10929
20,23,180,0,27,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7229
8,13,330,1,15,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6451
12,14,145,0,3,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7295
2,4,165,0,6,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3943
21,0,175,0,15,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3573
10,9,1420,1,3,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24017
11,19,1940,2,3,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17476
19,11,965,1,4,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4647
11,21,575,1,27,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6314
6,16,625,1,18,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12284
8,11,180,0,5,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7229
8,19,630,1,5,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9627
12,22,590,2,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9258
9,11,145,0,6,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3873
22,1,140,0,15,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3841
10,22,765,1,27,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10486
16,19,1610,1,3,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17234
5,10,295,1,27,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6496
8,19,630,1,27,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9627
17,11,1100,1,6,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8366
20,4,505,2,27,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15318
12,19,435,1,24,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9923
10,18,435,1,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6077
12,14,135,0,6,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4667
8,19,645,1,5,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8099
13,15,90,0,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2385
15,2,625,2,27,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15965
6,18,705,1,5,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10844
13,16,170,0,5,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6121
22,1,170,0,24,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3625
8,21,810,1,27,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8475
7,19,715,1,27,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12898
2,7,320,1,3,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10851
10,23,795,1,21,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5704
21,0,175,0,18,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11598
8,19,645,1,27,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9149
21,23,155,0,15,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4145
11,20,540,1,21,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6195
11,21,575,1,5,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6979
13,16,170,0,15,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7276
9,13,270,1,15,5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4760
18,20,140,0,18,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11982
22,0,140,0,27,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5277
20,8,700,1,6,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8372
20,23,220,1,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4226
20,22,140,0,18,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3597
9,21,735,1,15,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7005
7,16,545,1,5,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8018
20,19,1395,1,6,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10577
6,19,810,2,6,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11507
5,19,2295,2,5,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9653
10,12,90,0,15,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4160
18,19,1485,1,6,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14714
3,4,85,0,5,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5678
7,1,1100,2,18,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13873
10,19,520,1,27,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11264
14,21,405,1,24,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11134
17,22,330,1,21,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6151
6,20,845,1,18,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10844
10,13,1615,2,6,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13014
10,12,90,0,18,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4995
16,18,155,0,18,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4174
13,16,170,0,3,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12841
17,21,1685,1,5,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13067
16,19,1620,1,24,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10262
10,13,170,0,4,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4423
19,5,585,1,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8586
21,9,730,1,15,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9663
16,21,300,1,15,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6069
12,14,135,0,5,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4667
22,19,1270,1,5,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12373
16,10,1055,1,5,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13941
6,8,85,0,27,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3175
21,19,1335,1,6,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8372
17,20,155,0,4,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5613
